,node_num,rssi_value,simtime,time_step,kalman
314,node7,-80.077637460051,31.792695683378003,0.8629409586130024,-71.19328199058845
315,node3,-70.676094736637,31.880219990519,0.40195200075499926,-73.4575430315865
316,node8,-64.14404906208199,32.05337676876,0.6606812547220002,-69.61755803099234
317,node5,-71.83502333466498,32.250906954073,1.4752958864840018,-76.24600770647629
318,node7,-73.33372723212501,32.280220172256996,0.4875244888789929,-71.46086621054197
319,node4,-65.02926031684999,32.382282600217,2.617577628163005,-68.00667171976735
320,node8,-65.76196442710798,32.455328767462,0.40195199870199616,-69.06946651023038
321,node2,-59.974648960144,32.526709357433,2.5398371389429997,-55.225430915157574
322,node5,-68.554546753318,32.65285895474,0.401952000666995,-75.19113771245863
323,node6,-77.01553758000898,32.670919556323,2.113679691249999,-72.34867846620327
324,node7,-75.45404609116598,32.782282842494,0.5020626702370024,-71.97333092186872
325,node4,-67.100480947449,32.78423499053,0.40195239031299934,-67.89966513061128
326,node8,-64.08596295152,32.926709564256996,0.4713807967949961,-68.36990868341061
327,node5,-71.33862109444499,33.070919667313,0.41806071257300204,-74.74978615281582
328,node6,-77.91655450140301,33.072871768681,0.4019522123579975,-73.16848258296092
329,node7,-70.90398724438299,33.184235230959004,0.4019523884650056,-71.82481175949073
330,node0,-78.40121658445199,33.251896721953,2.4685785360100034,-70.49693781399203
331,node4,-69.50456371944699,33.357294203397,0.573059212866994,-68.25555290683138
332,node5,-71.85503069175098,33.472871880488995,0.4019522131759956,-74.45408627428964
333,node2,-50.83760775616899,33.623178183473996,1.0964688260409972,-54.11346110396614
334,node7,-71.58475925627097,33.651897008415,0.46766177745599435,-71.78045739696641
335,node5,-70.53411233318499,34.023178483101,0.5503066026120038,-74.0583723446681
336,node1,-69.385547260853,34.025612690742,3.349167768344998,-73.8549407311103
337,node2,-53.066891648913,34.076182434577,0.45300425110300324,-53.78656983729246
338,node6,-72.98944682894198,34.086821084823995,1.0139493161429982,-73.11480231962408
339,node8,-79.76069708971998,34.293943800261005,1.367234236004009,-69.8909171414428
340,node7,-73.60122992927101,34.423178631612004,0.7712816231970052,-71.99069819105989
341,node5,-69.92045851082798,34.425612892800004,0.4024344096990049,-73.60210501108713
342,node0,-78.89972874089898,34.559791777051,1.307895055097994,-72.1312767946643
343,node6,-71.58358588381897,34.740954900476,0.6541338156520027,-72.86932554633611
344,node7,-71.064350477088,34.825613039953,0.4024344083409943,-71.86596519633274
345,node5,-77.44884538416099,34.959791990664,0.5341790978639978,-74.22295571457207
346,node0,-75.59393611376198,34.961744141942,0.4019523648910024,-72.77099826988221
347,node1,-62.08452672178599,34.985643061518,0.9600303707759963,-71.69976629020125
348,node9,-71.34804966886398,35.019128308208,3.5191475831350054,-68.35547220122898
349,node2,-54.11104639985899,35.189608872264,1.1134264376870036,-53.46341304781191
350,node7,-77.91898431552198,35.359792136016,0.5341790960629993,-72.60876413355015
351,node0,-95.50854589068099,35.385643320333,0.4238991783910038,-76.38196357417632
352,node1,-67.142734200707,35.387595534668996,0.4019524731509989,-70.8940522964178
353,node5,-77.58057105290598,35.559452859979004,0.5996608693150023,-74.80437423775794
354,node2,-58.825860604916,35.591560872974995,0.4019520007109918,-54.178493547158006
355,node6,-72.06789620198897,35.734941988099,0.9939870876230046,-72.71169256212563
356,node7,-73.17274956547398,35.785643595839005,0.42585145982300787,-72.68155727936033
357,node2,-64.12744414435,36.134942015902,0.5433811429270037,-55.53275226344184
358,node1,-72.37146620570398,36.138735545589,0.7511400109200039,-71.0428291081406
359,node4,-61.86454646306,36.218135751412,2.860841548015003,-67.43710754360265
360,node9,-62.041161091486,36.401831565140995,1.3827032569329916,-67.16909104528706
361,node3,-77.25484605924198,36.439212692165,4.558992701646002,-75.34746398417369
362,node7,-75.474134113534,36.534942289123,0.7492986932839969,-73.0403375442307
363,node2,-63.358846636623,36.538735582839,0.4037935669370043,-56.57994193937514
